time,latitude,longitude,ve,vn
UTC,degrees_north,degrees_east,m/s,m/s
2005-02-10T08:00:00Z,26.99735,-79.80017,-0.1,1.5342
2005-02-10T09:00:00Z,27.04541,-79.80175,0.0036,1.477
2005-02-10T10:00:00Z,27.09394,-79.8021,0.0042,1.4792
2005-02-10T11:00:00Z,27.14032,-79.80075,-0.0792,1.4587
2005-02-10T12:00:00Z,27.18798,-79.80527,-0.0879,1.4591
2005-02-10T13:00:00Z,27.23475,-79.80776,-0.0644,1.45
2005-02-10T14:00:00Z,27.28175,-79.80827,-0.0558,1.4495
2005-02-10T15:00:00Z,27.32344,-79.81114,-0.0506,1.3404
2005-02-10T16:00:00Z,27.36104,-79.81287,-0.0526,1.3119
2005-02-10T17:00:00Z,27.40595,-79.81582,-0.0818,1.2863
2005-02-10T18:00:00Z,27.44758,-79.81869,0.0039,1.3435
2005-02-10T19:00:00Z,27.4912,-79.81926,-0.0391,1.3293
2005-02-10T20:00:00Z,27.5348,-79.81897,-0.0397,1.3192
2005-02-10T21:00:00Z,27.57658,-79.82193,-0.0454,1.3212
2005-02-10T22:00:00Z,27.61904,-79.82874,-0.0784,1.3219
2005-02-10T23:00:00Z,27.6615,-79.82567,-0.0232,1.2916
2005-02-11T00:00:00Z,27.70324,-79.82497,-0.132,1.1324
2005-02-11T01:00:00Z,27.73846,-79.83106,-0.1393,1.1303
2005-02-11T02:00:00Z,27.77323,-79.83601,-0.1401,1.0705
2005-02-11T03:00:00Z,27.80938,-79.84034,-0.1323,1.0793
2005-02-11T04:00:00Z,27.84302,-79.83169,0.1304,0.961
2005-02-11T05:00:00Z,27.87438,-79.82442,-0.0892,0.8977
2005-02-11T06:00:00Z,27.90297,-79.82912,-0.0842,0.8975
2005-02-11T07:00:00Z,27.93225,-79.83315,-0.0981,0.9095
2005-02-11T08:00:00Z,27.96166,-79.83461,-0.0885,0.9109
2005-02-11T09:00:00Z,27.99118,-79.84205,-0.2352,0.9236
2005-02-11T10:00:00Z,28.02188,-79.8674,-0.2776,0.9236
2005-02-11T11:00:00Z,28.04971,-79.86166,-0.2923,0.8643
2005-02-11T12:00:00Z,28.07811,-79.87499,-0.268,0.8631
2005-02-11T13:00:00Z,28.10643,-79.88469,-0.2985,0.8821
2005-02-11T14:00:00Z,28.1345,-79.89412,-0.2902,0.8789
2005-02-11T15:00:00Z,28.16229,-79.90369,-0.2875,0.8758
2005-02-11T16:00:00Z,28.19183,-79.91644,-0.6245,1.0976
2005-02-11T17:00:00Z,28.22755,-79.93806,-0.6139,1.0994
2005-02-11T18:00:00Z,28.26376,-79.96502,-0.6702,1.0985
2005-02-11T19:00:00Z,28.29599,-79.97126,-0.1796,1.0334
2005-02-11T20:00:00Z,28.32854,-79.95066,-0.2817,1.0852
2005-02-11T21:00:00Z,28.36467,-79.98416,-0.1572,1.0809
2005-02-11T22:00:00Z,28.40088,-79.99059,-0.0754,1.2152
2005-02-11T23:00:00Z,28.44454,-79.98521,-0.1324,1.2201
2005-02-12T00:00:00Z,28.4841,-79.98852,-0.0463,1.1633
2005-02-12T01:00:00Z,28.52095,-79.99212,-0.0464,1.1681
2005-02-12T02:00:00Z,28.55838,-80.00171,-0.0866,1.1716
2005-02-12T03:00:00Z,28.59633,-80.00638,0.1372,1.1362
2005-02-12T04:00:00Z,28.6334,-80.00018,0.1334,1.1372
2005-02-12T05:00:00Z,28.66889,-79.9951,0.1259,1.064
2005-02-12T06:00:00Z,28.70219,-79.9914,0.1181,1.0603
2005-02-12T07:00:00Z,28.73555,-79.98746,0.1153,1.0581
2005-02-12T08:00:00Z,28.7684,-79.98306,0.1156,1.0555
2005-02-12T09:00:00Z,28.80546,-80.00937,-0.0896,1.0789
2005-02-12T10:00:00Z,28.84358,-80.01474,-0.1034,1.289
2005-02-12T11:00:00Z,28.88654,-80.01715,-0.109,1.3006
2005-02-12T12:00:00Z,28.92857,-80.01342,-0.1812,1.3022
2005-02-12T13:00:00Z,28.96926,-80.01933,-0.1889,1.2961
2005-02-12T14:00:00Z,29.01351,-80.02706,-0.1781,1.5274
2005-02-12T15:00:00Z,29.06263,-80.03409,-0.1721,1.5345
2005-02-12T16:00:00Z,29.11207,-80.04077,-0.1958,1.5284
2005-02-12T17:00:00Z,29.16345,-80.04831,-0.2474,1.5812
2005-02-12T18:00:00Z,29.20656,-80.05654,-0.2601,1.7355
2005-02-12T19:00:00Z,29.2644,-80.0667,-0.2621,1.728
2005-02-12T20:00:00Z,29.32135,-80.07665,-0.2626,1.7197
2005-02-12T21:00:00Z,29.3766,-80.08661,-0.2629,1.7263
2005-02-12T22:00:00Z,29.43195,-80.09667,-0.2632,1.7338
2005-02-12T23:00:00Z,29.48736,-80.10695,-0.2637,1.7409
2005-02-13T00:00:00Z,29.54432,-80.10755,-0.0335,1.7428
2005-02-13T01:00:00Z,29.60675,-80.10258,0.069,1.5454
2005-02-13T02:00:00Z,29.655,-80.11063,-0.0345,1.5744
2005-02-13T03:00:00Z,29.70571,-80.10791,0.204,1.5255
2005-02-13T04:00:00Z,29.75646,-80.094,0.1474,1.5345
2005-02-13T05:00:00Z,29.80054,-80.08935,0.1494,1.3274
2005-02-13T06:00:00Z,29.84312,-80.08443,0.1526,1.3292
2005-02-13T07:00:00Z,29.88612,-80.07896,0.1539,1.3289
2005-02-13T08:00:00Z,29.92935,-80.07265,0.1545,1.2798
2005-02-13T09:00:00Z,29.97029,-80.06692,0.1559,1.2717
2005-02-13T10:00:00Z,30.01083,-80.06143,0.1713,1.2088
2005-02-13T11:00:00Z,30.0492,-80.05355,0.1782,1.2117
2005-02-13T12:00:00Z,30.0877,-80.05144,0.0126,1.1716
2005-02-13T13:00:00Z,30.12727,-80.0559,0.0628,1.1815
2005-02-13T14:00:00Z,30.16329,-80.05098,0.0817,1.1584
2005-02-13T15:00:00Z,30.19928,-80.04812,0.0969,1.1969
2005-02-13T16:00:00Z,30.23909,-80.04476,0.0945,1.1888
2005-02-13T17:00:00Z,30.27898,-80.04017,0.1233,1.2709
2005-02-13T18:00:00Z,30.32054,-80.03598,0.1717,1.3068
2005-02-13T19:00:00Z,30.36249,-80.0288,0.1719,1.3067
2005-02-13T20:00:00Z,30.40448,-80.01847,0.3187,1.3006
2005-02-13T21:00:00Z,30.45641,-79.99735,0.4252,1.4259
2005-02-13T22:00:00Z,30.48732,-79.98733,0.3913,1.2703
2005-02-13T23:00:00Z,30.52845,-79.9832,0.3973,1.2702
2005-02-14T00:00:00Z,30.56982,-79.956,0.3374,1.2685
2005-02-14T01:00:00Z,30.61107,-79.93977,0.4956,1.2867
2005-02-14T02:00:00Z,30.65273,-79.93899,0.3889,1.2867
2005-02-14T03:00:00Z,30.69389,-79.90285,0.5014,1.2654
2005-02-14T04:00:00Z,30.73507,-79.88376,0.5352,1.2135
2005-02-14T05:00:00Z,30.77366,-79.86445,0.5347,1.2115
2005-02-14T06:00:00Z,30.81267,-79.84943,0.5822,1.2109
2005-02-14T07:00:00Z,30.852,-79.82824,0.5866,1.2106
2005-02-14T08:00:00Z,30.89103,-79.80617,0.6535,1.1816
2005-02-14T09:00:00Z,30.92846,-79.78209,0.661,1.1823
2005-02-14T10:00:00Z,30.96681,-79.75695,0.6712,1.1763
2005-02-14T11:00:00Z,31.00491,-79.72907,0.6799,1.1772
2005-02-14T12:00:00Z,31.0432,-79.70827,0.6141,1.1826
2005-02-14T13:00:00Z,31.08086,-79.68486,0.6951,1.1478
2005-02-14T14:00:00Z,31.11769,-79.65357,0.672,1.1454
2005-02-14T15:00:00Z,31.15499,-79.62658,0.5988,1.1343
2005-02-14T16:00:00Z,31.19082,-79.60484,0.6259,1.1299
2005-02-14T17:00:00Z,31.23282,-79.58126,0.6027,1.2611
2005-02-14T18:00:00Z,31.28032,-79.55816,1.0105,1.1006
2005-02-14T19:00:00Z,31.31188,-79.52203,1.0382,1.1944
2005-02-14T20:00:00Z,31.35136,-79.48184,1.0228,1.1708
2005-02-14T21:00:00Z,31.3886,-79.43993,1.0884,1.1982
2005-02-14T22:00:00Z,31.43449,-79.4074,1.0086,1.287
2005-02-14T23:00:00Z,31.47029,-79.35916,1.0995,0.9995
2005-02-15T00:00:00Z,31.50282,-79.31553,1.1944,0.9463
2005-02-15T01:00:00Z,31.53307,-79.27286,1.1815,0.939
2005-02-15T02:00:00Z,31.56305,-79.23443,1.1646,0.8541
2005-02-15T03:00:00Z,31.58798,-79.18188,1.1659,0.8408
2005-02-15T04:00:00Z,31.60632,-79.13717,1.0938,0.3879
2005-02-15T05:00:00Z,31.6187,-79.09587,1.0938,0.3877
2005-02-15T06:00:00Z,31.63143,-79.05415,1.0926,0.3866
2005-02-15T07:00:00Z,31.64446,-79.01211,1.0901,0.3843
2005-02-15T08:00:00Z,31.65568,-78.97216,0.9875,0.2612
2005-02-15T09:00:00Z,31.6639,-78.9354,0.9923,0.2535
2005-02-15T10:00:00Z,31.66174,-78.89859,0.9587,0.0206
2005-02-15T11:00:00Z,31.66224,-78.86229,0.9161,0.0218
2005-02-15T12:00:00Z,31.66362,-78.82803,0.9139,0.0308
2005-02-15T13:00:00Z,31.66437,-78.7962,0.8304,0.0378
2005-02-15T14:00:00Z,31.67769,-78.76294,0.8409,0.1747
2005-02-15T15:00:00Z,31.66586,-78.73428,0.8004,0.0052
2005-02-15T16:00:00Z,31.6652,-78.7049,0.8348,-0.0379
2005-02-15T17:00:00Z,31.66607,-78.67146,0.8245,-0.0604
2005-02-15T18:00:00Z,31.66373,-78.63963,0.8591,-0.0549
2005-02-15T19:00:00Z,31.66168,-78.60903,0.897,-0.0334
2005-02-15T20:00:00Z,31.66077,-78.57308,0.9009,-0.0278
2005-02-15T21:00:00Z,31.66102,-78.53823,0.9075,0.0399
2005-02-15T22:00:00Z,31.66337,-78.5065,0.9492,0.1052
2005-02-15T23:00:00Z,31.66534,-78.46909,0.9546,0.0896
2005-02-16T00:00:00Z,31.66676,-78.42929,1.0808,0.0548
2005-02-16T01:00:00Z,31.67666,-78.38599,1.0799,0.15
2005-02-16T02:00:00Z,31.67716,-78.34592,1.0548,-0.1638
2005-02-16T03:00:00Z,31.67119,-78.3061,1.0567,-0.1514
2005-02-16T04:00:00Z,31.66661,-78.26598,1.0426,-0.1491
2005-02-16T05:00:00Z,31.66174,-78.22693,1.036,-0.1221
2005-02-16T06:00:00Z,31.65782,-78.18709,1.0371,-0.1217
2005-02-16T07:00:00Z,31.65362,-78.14677,1.0386,-0.121
2005-02-16T08:00:00Z,31.6499,-78.1088,0.9909,-0.1127
2005-02-16T09:00:00Z,31.647,-78.07179,0.995,-0.1114
2005-02-16T10:00:00Z,31.64127,-78.03526,0.9541,-0.1559
2005-02-16T11:00:00Z,31.63537,-78.00075,0.915,-0.1861
2005-02-16T12:00:00Z,31.62845,-77.96679,0.8083,-0.1381
2005-02-16T13:00:00Z,31.62826,-77.9396,0.7832,-0.1306
2005-02-16T14:00:00Z,31.62646,-77.91531,0.4921,-0.1478
2005-02-16T15:00:00Z,31.61691,-77.89631,0.485,-0.1058
2005-02-16T16:00:00Z,31.61397,-77.87819,0.4542,-0.0326
2005-02-16T17:00:00Z,31.61345,-77.86143,0.4561,-0.0384
2005-02-16T18:00:00Z,31.61171,-77.84325,0.4691,-0.0413
2005-02-16T19:00:00Z,31.61039,-77.82496,0.5039,-0.0664
2005-02-16T20:00:00Z,31.6074,-77.80531,0.5073,-0.0712
2005-02-16T21:00:00Z,31.60647,-77.78429,0.5559,-0.0345
2005-02-16T22:00:00Z,31.61447,-77.7617,0.609,0.4391
2005-02-16T23:00:00Z,31.62897,-77.72384,0.7715,0.4417
2005-02-17T00:00:00Z,31.65263,-77.701,0.5815,0.7491
2005-02-17T01:00:00Z,31.67781,-77.68025,0.5784,0.745
2005-02-17T02:00:00Z,31.70363,-77.66977,0.6099,0.7194
2005-02-17T03:00:00Z,31.72715,-77.64618,0.6956,0.6594
2005-02-17T04:00:00Z,31.74851,-77.61158,0.6128,0.6575
2005-02-17T05:00:00Z,31.76907,-77.58881,0.6122,0.6164
2005-02-17T06:00:00Z,31.78922,-77.56554,0.6114,0.6161
2005-02-17T07:00:00Z,31.81004,-77.54169,0.6041,0.6164
2005-02-17T08:00:00Z,31.82725,-77.51933,0.5917,0.5256
2005-02-17T09:00:00Z,31.84305,-77.49657,0.6668,0.4055
2005-02-17T10:00:00Z,31.85444,-77.46372,0.5928,0.3057
2005-02-17T11:00:00Z,31.86418,-77.44448,0.659,0.3048
2005-02-17T12:00:00Z,31.87418,-77.41876,0.614,0.2966
2005-02-17T13:00:00Z,31.88345,-77.39633,0.6164,0.298
2005-02-17T14:00:00Z,31.89439,-77.37116,0.6378,0.3357
2005-02-17T15:00:00Z,31.90467,-77.3432,0.6578,0.337
2005-02-17T16:00:00Z,31.91769,-77.32413,0.4681,0.3816
2005-02-17T17:00:00Z,31.93071,-77.30599,0.4179,0.4278
2005-02-17T18:00:00Z,31.94344,-77.2903,0.4178,0.4206
2005-02-17T19:00:00Z,31.95829,-77.27483,0.3798,0.5355
2005-02-17T20:00:00Z,31.97614,-77.26027,0.3787,0.5339
2005-02-17T21:00:00Z,31.99458,-77.25313,0.1654,0.5673
2005-02-17T22:00:00Z,32.01329,-77.24669,0.1532,0.5866
2005-02-17T23:00:00Z,32.03261,-77.23967,0.2841,0.8031
2005-02-18T00:00:00Z,32.05992,-77.2177,0.4898,0.7897
2005-02-18T01:00:00Z,32.08504,-77.20737,0.0419,0.7822
2005-02-18T02:00:00Z,32.11017,-77.2054,0.0379,0.7813
2005-02-18T03:00:00Z,32.13513,-77.20486,0.0091,0.7595
2005-02-18T04:00:00Z,32.15945,-77.20484,0.0096,0.7601
2005-02-18T05:00:00Z,32.18391,-77.20478,-0.0085,0.7512
2005-02-18T06:00:00Z,32.20851,-77.20469,-0.0074,0.7511
2005-02-18T07:00:00Z,32.23334,-77.20434,-0.2392,0.7208
2005-02-18T08:00:00Z,32.25586,-77.21403,-0.2379,0.7204
2005-02-18T09:00:00Z,32.27841,-77.22301,-0.2303,0.6844
2005-02-18T10:00:00Z,32.30104,-77.23164,-0.2293,0.6884
2005-02-18T11:00:00Z,32.32438,-77.2408,-0.2293,0.6946
2005-02-18T12:00:00Z,32.33856,-77.24738,-0.1777,0.4189
2005-02-18T13:00:00Z,32.35173,-77.25334,-0.0372,0.3697
2005-02-18T14:00:00Z,32.36374,-77.2547,-0.0294,0.3682
2005-02-18T15:00:00Z,32.37614,-77.25587,0.0419,0.3576
2005-02-18T16:00:00Z,32.38632,-77.25347,0.0412,0.3492
2005-02-18T17:00:00Z,32.40302,-77.24142,0.4359,0.6105
2005-02-18T18:00:00Z,32.42288,-77.22457,0.4384,0.6142
2005-02-18T19:00:00Z,32.4507,-77.19356,0.6121,1.0159
2005-02-18T20:00:00Z,32.48294,-77.16033,0.6594,1.0211
2005-02-18T21:00:00Z,32.52246,-77.13627,0.6723,1.1592
2005-02-18T22:00:00Z,32.56121,-77.12372,0.6764,1.1455
2005-02-18T23:00:00Z,32.59744,-77.09491,0.7638,1.125
2005-02-19T00:00:00Z,32.63403,-77.05794,0.6609,1.1109
2005-02-19T01:00:00Z,32.6655,-77.03474,0.7541,0.9917
2005-02-19T02:00:00Z,32.69801,-77.00873,0.7711,0.817
2005-02-19T03:00:00Z,32.72354,-76.97591,0.7523,0.8218
2005-02-19T04:00:00Z,32.75008,-76.94645,0.7732,0.7983
2005-02-19T05:00:00Z,32.77602,-76.91762,0.7748,0.7982
2005-02-19T06:00:00Z,32.80197,-76.88851,0.7762,0.798
2005-02-19T07:00:00Z,32.82785,-76.85925,0.7688,0.7908
2005-02-19T08:00:00Z,32.85327,-76.82803,0.7668,0.7907
2005-02-19T09:00:00Z,32.87894,-76.79785,0.7865,0.79
2005-02-19T10:00:00Z,32.90443,-76.76902,0.7786,0.7901
2005-02-19T11:00:00Z,32.9303,-76.73952,0.7891,0.8119
2005-02-19T12:00:00Z,32.9569,-76.7061,0.7961,0.8158
2005-02-19T13:00:00Z,32.98466,-76.6729,0.8742,0.8576
2005-02-19T14:00:00Z,33.0192,-76.64603,0.8081,0.9281
2005-02-19T15:00:00Z,33.04073,-76.60344,0.9079,0.8389
2005-02-19T16:00:00Z,33.06521,-76.56206,0.839,0.8662
2005-02-19T17:00:00Z,33.09532,-76.53395,0.946,0.8211
2005-02-19T18:00:00Z,33.12252,-76.4961,1.0796,0.8892
2005-02-19T19:00:00Z,33.15233,-76.45491,1.0582,0.9388
2005-02-19T20:00:00Z,33.18094,-76.41229,1.0527,0.928
2005-02-19T21:00:00Z,33.21289,-76.37277,1.054,0.9484
2005-02-19T22:00:00Z,33.24516,-76.33395,1.0177,0.906
2005-02-19T23:00:00Z,33.27095,-76.29019,1.0733,0.9004
2005-02-20T00:00:00Z,33.29909,-76.24953,0.9702,0.9225
2005-02-20T01:00:00Z,33.3314,-76.21773,0.9916,0.9052
2005-02-20T02:00:00Z,33.36069,-76.18547,0.8845,0.8964
2005-02-20T03:00:00Z,33.38872,-76.13749,0.961,0.9057
2005-02-20T04:00:00Z,33.41874,-76.10816,0.6793,0.9113
2005-02-20T05:00:00Z,33.44781,-76.08269,0.6496,0.9763
2005-02-20T06:00:00Z,33.48093,-76.05696,0.649,0.9696
2005-02-20T07:00:00Z,33.51281,-76.03131,0.6267,1.0254
2005-02-20T08:00:00Z,33.54428,-76.00799,0.6321,1.0184
2005-02-20T09:00:00Z,33.57974,-75.98228,0.6549,1.0905
2005-02-20T10:00:00Z,33.61595,-75.95637,0.6775,1.1117
2005-02-20T11:00:00Z,33.65159,-75.92975,0.7031,1.1292
2005-02-20T12:00:00Z,33.6879,-75.90346,0.759,1.2497
2005-02-20T13:00:00Z,33.73013,-75.87321,0.753,1.2829
2005-02-20T14:00:00Z,33.77192,-75.84307,0.7539,1.2829
2005-02-20T15:00:00Z,33.81333,-75.81262,0.7543,1.2839
2005-02-20T16:00:00Z,33.85465,-75.78423,0.7323,1.2932
2005-02-20T17:00:00Z,33.8973,-75.75721,0.7397,1.2954
2005-02-20T18:00:00Z,33.93644,-75.72819,0.817,1.1235
2005-02-20T19:00:00Z,33.97342,-75.69598,0.8056,1.1544
2005-02-20T20:00:00Z,34.01081,-75.66564,0.7242,1.2041
2005-02-20T21:00:00Z,34.05053,-75.6401,0.7211,1.2039
2005-02-20T22:00:00Z,34.08934,-75.62609,0.6808,1.2042
2005-02-20T23:00:00Z,34.12814,-75.58195,0.7103,1.2022
2005-02-21T00:00:00Z,34.16549,-75.55846,0.5865,1.1507
2005-02-21T01:00:00Z,34.20281,-75.54434,0.7025,1.15
2005-02-21T02:00:00Z,34.23884,-75.51515,0.6915,1.1096
2005-02-21T03:00:00Z,34.27538,-75.48804,0.6909,1.0987
2005-02-21T04:00:00Z,34.31024,-75.461,0.6879,1.0985
2005-02-21T05:00:00Z,34.34704,-75.4363,0.5875,1.1723
2005-02-21T06:00:00Z,34.38568,-75.41441,0.571,1.1775
2005-02-21T07:00:00Z,34.42569,-75.39346,0.5391,1.2354
2005-02-21T08:00:00Z,34.46528,-75.37519,0.5219,1.2347
2005-02-21T09:00:00Z,34.50703,-75.34999,0.623,1.2665
2005-02-21T10:00:00Z,34.54905,-75.32151,0.9375,1.2378
2005-02-21T11:00:00Z,34.58849,-75.28415,0.9359,1.2375
2005-02-21T12:00:00Z,34.62856,-75.24766,0.9393,1.2367
2005-02-21T13:00:00Z,34.66901,-75.21149,0.9487,1.235
2005-02-21T14:00:00Z,34.70136,-75.16754,1.1333,0.98
2005-02-21T15:00:00Z,34.73004,-75.12068,1.0739,1.0866
2005-02-21T16:00:00Z,34.76593,-75.07906,1.0884,1.0802
2005-02-21T17:00:00Z,34.80083,-75.0367,1.0759,1.0846
2005-02-21T18:00:00Z,34.83661,-74.99032,1.2176,1.0418
2005-02-21T19:00:00Z,34.8699,-74.92984,1.3637,1.0425
2005-02-21T20:00:00Z,34.90274,-74.88259,1.0425,0.9845
2005-02-21T21:00:00Z,34.93526,-74.8442,1.0358,0.986
2005-02-21T22:00:00Z,34.96543,-74.79961,1.069,0.9495
2005-02-21T23:00:00Z,34.99657,-74.75816,1.0189,0.9523
2005-02-22T00:00:00Z,35.02692,-74.70941,1.1823,0.9537
2005-02-22T01:00:00Z,35.05778,-74.66707,1.0946,0.9954
2005-02-22T02:00:00Z,35.0905,-74.63875,0.9968,0.9924
2005-02-22T03:00:00Z,35.12241,-74.59284,1.324,0.9955
2005-02-22T04:00:00Z,35.15498,-74.53879,1.335,0.9963
2005-02-22T05:00:00Z,35.18121,-74.49388,1.0962,0.8795
2005-02-22T06:00:00Z,35.20788,-74.44942,1.0945,0.8831
2005-02-22T07:00:00Z,35.2363,-74.40789,1.054,0.8403
2005-02-22T08:00:00Z,35.2649,-74.36636,1.0534,0.8456
2005-02-22T09:00:00Z,35.29384,-74.3242,1.0515,0.8504
2005-02-22T10:00:00Z,35.32058,-74.28293,1.0039,0.6998
2005-02-22T11:00:00Z,35.34309,-74.24387,1.0046,0.6986
2005-02-22T12:00:00Z,35.36261,-74.20559,0.9607,0.6014
2005-02-22T13:00:00Z,35.38354,-74.16639,0.9256,0.5171
2005-02-22T14:00:00Z,35.3993,-74.13029,0.9253,0.5269
2005-02-22T15:00:00Z,35.41635,-74.09514,0.661,0.4745
2005-02-22T16:00:00Z,35.43182,-74.06871,0.658,0.4739
2005-02-22T17:00:00Z,35.44675,-74.04354,0.6237,0.4562
2005-02-22T18:00:00Z,35.46174,-74.01951,0.5775,0.4592
2005-02-22T19:00:00Z,35.47608,-73.99573,0.5842,0.4562
2005-02-22T20:00:00Z,35.49339,-73.9796,0.3827,0.5179
2005-02-22T21:00:00Z,35.51066,-73.96445,0.3721,0.5677
2005-02-22T22:00:00Z,35.52849,-73.94944,0.375,0.567
2005-02-22T23:00:00Z,35.5479,-73.93099,0.5113,0.6322
2005-02-23T00:00:00Z,35.56861,-73.90868,0.4985,0.6319
2005-02-23T01:00:00Z,35.58883,-73.88928,0.53,0.6345
2005-02-23T02:00:00Z,35.60972,-73.86957,0.5318,0.6324
2005-02-23T03:00:00Z,35.62909,-73.84571,0.5952,0.5977
2005-02-23T04:00:00Z,35.64816,-73.82227,0.573,0.5784
2005-02-23T05:00:00Z,35.6668,-73.80063,0.562,0.5779
2005-02-23T06:00:00Z,35.68568,-73.77679,0.524,0.5721
2005-02-23T07:00:00Z,35.70348,-73.75897,0.49,0.5571
2005-02-23T08:00:00Z,35.72118,-73.73886,0.4794,0.4974
2005-02-23T09:00:00Z,35.73752,-73.72069,0.4822,0.4942
2005-02-23T10:00:00Z,35.75236,-73.70029,0.5215,0.4264
2005-02-23T11:00:00Z,35.76614,-73.67939,0.5089,0.3492
2005-02-23T12:00:00Z,35.77742,-73.65907,0.5057,0.3447
2005-02-23T13:00:00Z,35.78634,-73.64081,0.438,0.2455
2005-02-23T14:00:00Z,35.79378,-73.62379,0.4361,0.2451
2005-02-23T15:00:00Z,35.80143,-73.60801,0.3851,0.2198
2005-02-23T16:00:00Z,35.80827,-73.5921,0.3861,0.2196
2005-02-23T17:00:00Z,35.81565,-73.58385,0.2501,0.2226
2005-02-23T18:00:00Z,35.82423,-73.5744,0.3126,0.3266
2005-02-23T19:00:00Z,35.83535,-73.54841,0.4982,0.328
2005-02-23T20:00:00Z,35.8434,-73.54321,0.1284,0.2602
2005-02-23T21:00:00Z,35.85293,-73.53898,0.2506,0.2065
2005-02-23T22:00:00Z,35.85709,-73.53154,0.3075,0.2259
2005-02-23T23:00:00Z,35.86578,-73.51794,0.3171,0.2667
2005-02-24T00:00:00Z,35.87403,-73.50492,0.3148,0.2577
2005-02-24T01:00:00Z,35.88263,-73.4929,0.3159,0.2573
2005-02-24T02:00:00Z,35.89106,-73.48027,0.3227,0.1796
2005-02-24T03:00:00Z,35.89652,-73.4672,0.3251,0.1699
2005-02-24T04:00:00Z,35.90069,-73.45126,0.4153,0.1127
2005-02-24T05:00:00Z,35.90391,-73.43397,0.4171,0.1091
2005-02-24T06:00:00Z,35.90746,-73.41715,0.4178,0.1089
2005-02-24T07:00:00Z,35.91158,-73.40085,0.4178,0.1114
2005-02-24T08:00:00Z,35.91224,-73.38446,0.4246,-0.1371
2005-02-24T09:00:00Z,35.90888,-73.36438,0.4392,-0.1406
2005-02-24T10:00:00Z,35.89948,-73.35425,0.2544,-0.2552
2005-02-24T11:00:00Z,35.89111,-73.34472,0.2172,-0.2831
2005-02-24T12:00:00Z,35.88226,-73.33449,0.2269,-0.2821
2005-02-24T13:00:00Z,35.87433,-73.33294,0.0357,-0.2396
2005-02-24T14:00:00Z,35.86496,-73.33162,0.0297,-0.2534
2005-02-24T15:00:00Z,35.86272,-73.33982,-0.1168,-0.1301
2005-02-24T16:00:00Z,35.85895,-73.34507,-0.1165,-0.1242
2005-02-24T17:00:00Z,35.85348,-73.34809,-0.1346,-0.1173
2005-02-24T18:00:00Z,35.85296,-73.35501,-0.1657,0.0181
2005-02-24T19:00:00Z,35.85484,-73.362,0.3001,0.3946
2005-02-24T20:00:00Z,35.86862,-73.3503,0.3026,0.3877
2005-02-24T21:00:00Z,35.88056,-73.33734,0.3779,0.3461
2005-02-24T22:00:00Z,35.89074,-73.3188,0.6024,0.202
2005-02-24T23:00:00Z,35.89729,-73.29454,0.6063,0.1976
2005-02-25T00:00:00Z,35.89895,-73.26573,0.7137,0.0099
2005-02-25T01:00:00Z,35.89833,-73.22956,0.7529,-0.0031
2005-02-25T02:00:00Z,35.88976,-73.20662,0.7123,-0.4072
2005-02-25T03:00:00Z,35.87728,-73.18029,0.7177,-0.4203
2005-02-25T04:00:00Z,35.86068,-73.15314,0.5928,-0.4926
2005-02-25T05:00:00Z,35.84072,-73.12639,0.5226,-0.8667
2005-02-25T06:00:00Z,35.8125,-73.10607,0.5252,-0.8667
2005-02-25T07:00:00Z,35.785,-73.08472,0.5145,-0.8757
2005-02-25T08:00:00Z,35.75574,-73.07214,0.2197,-0.909
2005-02-25T09:00:00Z,35.72603,-73.06368,-0.2602,-0.9138
2005-02-25T10:00:00Z,35.69653,-73.07517,-0.2759,-0.8907
2005-02-25T11:00:00Z,35.66762,-73.08512,-0.27,-0.8904
2005-02-25T12:00:00Z,35.64362,-73.1,-0.5999,-0.4151
2005-02-25T13:00:00Z,35.63035,-73.12509,-0.6055,-0.4137
2005-02-25T14:00:00Z,35.61677,-73.15795,-0.5296,-0.4135
2005-02-25T15:00:00Z,35.60277,-73.18063,-0.5196,-0.4136
2005-02-25T16:00:00Z,35.59507,-73.19977,-0.4255,-0.1674
2005-02-25T17:00:00Z,35.59068,-73.21679,0.1131,-0.2071
2005-02-25T18:00:00Z,35.58311,-73.21286,0.1152,-0.22
2005-02-25T19:00:00Z,35.57451,-73.20758,0.2445,-0.3613
2005-02-25T20:00:00Z,35.56223,-73.19716,0.2397,-0.3614
2005-02-25T21:00:00Z,35.54857,-73.1872,0.2564,-0.4463
2005-02-25T22:00:00Z,35.53318,-73.1833,0.1181,-0.4974
2005-02-25T23:00:00Z,35.51784,-73.18098,0.102,-0.5098
2005-02-26T00:00:00Z,35.5005,-73.17469,0.1043,-0.512
2005-02-26T01:00:00Z,35.4829,-73.15945,-0.1152,-0.4828
2005-02-26T02:00:00Z,35.46827,-73.1634,-0.1267,-0.4862
2005-02-26T03:00:00Z,35.45306,-73.1681,-0.1524,-0.4033
2005-02-26T04:00:00Z,35.43888,-73.17596,-0.1617,-0.4103
2005-02-26T05:00:00Z,35.42835,-73.17432,0.157,-0.2967
2005-02-26T06:00:00Z,35.41892,-73.16899,0.1525,-0.296
2005-02-26T07:00:00Z,35.40861,-73.16537,0.1441,-0.2892
2005-02-26T08:00:00Z,35.40128,-73.15497,0.2544,-0.2404
